Id,UID,Type,IdPlan,TurnOn,Hacked,Traffic
438379,8145b3d2-e718-4e04-88ca-b8ce4efef8d1,P,5,true,true,15913056840
382338,30409f90-d7c0-468a-ad67-efcebc23e9fc,P,1,true,true,8039892896
891983,2cb4a93e-3c3b-4a41-a023-bd153cdec22e,P,0,true,true,35468653720
898520,4337bf11-9cfe-4a91-be97-e740e3757ed6,P,1,true,true,13838800248
120885,d7e332d7-5c44-443f-8be7-37ea92ef875c,P,11,true,true,37496914608
65677,e3e20c0b-3b0c-4e0e-8a87-be1cec4d9591,P,2,true,true,27014869440
760867,530f87f2-3145-499a-a85a-67cef89fedb0,P,5,true,true,12155281944
181501,4a7f8fbb-ec8c-47cd-be0d-ced8f20fd1ae,P,2,true,true,7199564080
889895,85b4b6cf-11e3-44b0-afe8-9df3af6de7c7,P,10,true,true,34231075616
380692,8b445061-0e3b-4188-9a6a-dcd4f5598bfe,P,2,true,true,1629565880
336715,3d15ed97-b87a-4bf4-b6e9-327801b8844b,P,6,true,true,27939490152
53020,76d15e55-b4dd-4344-9d4c-2a2657dd4824,P,2,true,true,44741118160
292206,25fa30b7-db69-49a5-9379-b0b94527839f,P,3,true,true,21909809288
400604,de81e2a1-ae11-46a0-aa0f-c33d13d7633b,P,3,true,true,12066621392
950407,2686861d-5ffa-4c1e-998c-c9d2a9d540fc,P,10,true,true,20882921984
371496,9a230469-f712-4d66-a29a-dd45adf3872b,P,0,true,true,13667451272
508016,097ea85c-d722-4e0d-a767-e8ef072a625c,P,4,true,true,5962140208
919926,b9f56276-31d0-4951-a590-b3320767d67f,P,6,true,true,12037351248
514706,9115d057-c953-4b45-91f0-a3d67df17149,P,4,true,true,16917244224
139103,5ce7d94d-2b6c-4847-8773-252174a99921,P,2,true,true,1427946048
78429,c50245b1-5ce4-4b9b-982a-c5eb325ed50a,P,6,true,true,15521377744
487188,fd106680-92dc-404d-b084-71bca8e051fb,P,5,true,true,13040681416
975068,20583c11-2df3-464f-83f8-c6704ce91104,P,1,true,true,15014832712
275183,79de7cad-06e1-49cc-a737-cc1455ba11dc,P,3,true,true,7190846456
312929,9656c3fd-402f-4b27-a29f-a1c71e4ef199,P,2,true,true,8712146664
65778,ac66ae51-8b36-452f-8421-e2e0667470a1,P,1,true,true,13316262184
681793,624814cf-c1a5-4a08-8efe-6992b754f11d,P,5,true,true,10353083656
65109,9c065db9-0ca1-4ea2-8949-376e143c5513,P,12,true,true,6722293536
612820,3ce67919-1063-4520-8d3d-1bcd7ed4cf18,P,5,true,true,1018482512
967122,d04ef49d-d26d-4fea-abc5-952e7a7f184b,P,7,true,true,8197525144
746092,9ed98f17-7df7-493f-8c86-63814b8c9756,P,5,true,true,8802328840
929701,98353b04-b3f0-47b2-9dfe-c01a3197d09c,P,2,true,true,299754416
539856,4b91bae0-0f38-4a8a-aecc-4f42dea78545,P,1,true,true,4703143304
39623,0dce1cf2-707a-492e-ab2e-7d93a8feada3,P,1,true,true,6295415136
918324,e0261417-5e81-475a-b461-f0379832fa3c,P,2,true,true,8303932288
907598,116bf8dc-35cb-4e10-b094-1c1c53ad2d8c,P,6,true,true,30067454584
254748,3a78ddf6-4711-4a1f-8acb-4a0e1bb28f78,P,0,true,true,5533516216
367613,ff9d596e-a113-457d-a519-4a2d0a01d4cb,P,1,true,true,11827517480
627993,2c9b2151-d35b-43ee-a18e-ecd04c1ef1e7,P,3,true,true,30023066592
670307,dac27b59-97f2-4cff-a81d-69f371638bfb,P,7,true,true,25376182488
786977,78da192c-c824-4d1c-b01c-e25676d2bc55,P,3,true,true,8389525912
943986,98fc4b74-6016-4efa-9793-912ec9d8bbe8,P,6,true,true,16245600768
983026,9e7b9799-0fef-4b43-a2e3-f53c265127e9,P,6,true,true,2263276352
19422,e1e08830-e3ab-416a-9eac-ba5ff628aa12,P,7,true,true,16672554728
938182,512ea4cf-0c13-451f-80ee-7ee1383e1eb2,P,3,true,true,11003026096
750113,12352b6f-7bb0-47ea-9691-923966c7a0ac,P,1,true,true,7704978648
782303,8e8f1e4c-613c-43a7-9dad-250f5e499543,P,7,true,true,4352572888
867578,d087f7d7-a04c-4dea-a965-657717c991b3,P,0,true,true,5397864904
330417,3b059b55-7d71-4ab9-a144-1f235af0cd17,P,4,true,true,4127961272
780522,15ce4a12-50c6-4f96-a41c-1ef8deab1493,P,0,true,true,25215438176
617207,073e5ed0-05bd-44da-a0b9-9ba377295152,P,1,true,true,7555104592
502884,f66c60ba-e0c8-4819-b9a8-da9a58038206,P,0,true,true,1139870976
938052,47b2f6d1-7ce5-46f2-9ef8-104331c39110,P,7,true,true,11937300160
975068,20583c11-2df3-464f-83f8-c6704ce91104,P,1,true,true,4798990968
965703,825987de-7605-4d2d-a9e9-da48adeefe07,P,11,true,true,32268115248
351683,d26868ad-cffe-4cbe-84be-b0d6089a0e94,P,0,true,true,27231797376
203758,b1b43fdb-fcce-4b2b-b258-51cb4ae47cca,P,7,true,true,14831605160
753091,8b1fdfb3-4477-4408-932f-95ed590fe4c8,P,5,true,true,11733221656
90617,1039f534-0c57-4ff9-b900-e75ff910705d,P,10,true,true,22111925752
54073,6792b2d6-70a9-4217-a997-6b05b64e7229,P,1,true,true,23741129376
915061,fc5d3b19-2d87-42df-aa47-a98d7ed07590,P,6,true,true,13519195264
238221,ad784251-66c2-45ff-9384-06d96a4169ae,P,4,true,true,7184639344
509630,065eb46a-2fce-484c-b162-c28eaf624b0b,P,6,true,true,37194859040
700770,46c11161-511e-4e67-8080-3686bf7f2fb7,P,11,true,true,74221502368
440920,2e8bdba7-7450-44b8-b9fc-585d27cd3f98,P,0,true,true,8892898504
545658,84ce7bf2-feaa-4799-bec2-50f34ff0c745,P,3,true,true,1946058392
576737,c3a55e0e-ed50-418c-81d8-6d62a26dade9,P,5,true,true,22956948552
539566,7eb31df1-0fb7-4988-8123-49e56e62d00d,P,5,true,true,9910223760
168600,42b2cb7e-0ef0-400a-834b-4319abe74df6,P,6,true,true,13925619808
661871,dece8fa5-7241-464b-92b5-09dfeaa828b7,P,7,true,true,17332485616
710725,44ad550c-ff97-416c-bf80-172e658cfb31,P,4,true,true,5581203040
770647,366f610e-83f4-432d-a86f-ee988e05f5d2,P,0,true,true,15001877208
175686,f6f75284-65b6-4292-9868-4fc5d68ef925,P,7,true,true,4504674872
812065,a03e0cfc-88d5-4968-be31-a1992cf87d84,P,4,true,true,1668367328
662254,0c7d923a-9779-48d3-b234-e01356c34b81,P,12,true,true,59751022384
368861,684fe69b-d202-4437-a471-48e6cdaf08c6,P,5,true,true,40926270168
921723,35e31eef-310e-48f6-aaf6-d457823a3edf,P,11,true,true,10637886448
847750,6cf20be2-073d-49f2-a76b-ddef965fdf4f,P,7,true,true,185506568
97895,65166fe9-9caa-4de0-9a84-7711bd05d658,P,6,true,true,10045609576
241636,426d8313-05f6-4325-8145-dc7b813a3016,P,5,true,true,7835034008
210387,3434414b-9200-4ce5-be36-89cb92cd1450,P,1,true,true,24906693496
971412,845ae85d-9d7e-497c-9d07-7d69573035aa,P,6,true,true,1460672216
209152,81fb0870-f853-4b04-8164-a61288504432,P,10,true,true,50859273448
513680,b3d195c9-679a-4007-b561-7244a1c13beb,P,6,true,true,4756517112
217088,10b228b6-0518-40ac-9c73-9fce7f2f77f9,P,4,true,true,8299307496
109173,a4f6bc97-3179-45fd-bb83-8d32610fd5d5,P,12,true,true,24075303688
55045,2b4efd34-52cc-4bc6-a8d8-cc5dd22805e9,P,3,true,true,8737596480
561415,34772c5b-4ef0-4109-b27f-3503504435bc,P,1,true,true,3886884864
189872,2afaec60-d9f1-4080-a0f3-60547344d757,P,2,true,true,1106841760
608897,50df705f-041f-4ae3-84a7-be785eba03d6,P,4,true,true,4757364344
258593,31d4d6ad-f407-4a49-b9ff-1dac07e7fdc1,P,2,true,true,34758946848
730898,c4ff3cb2-aa9b-45b8-b701-adc59231fcd8,P,6,true,true,7856082616
103381,f72b6044-cb3b-481e-a833-5926fbf3829d,P,3,true,true,3204491080
912820,1d0c7ca9-5a5c-41ef-b47e-7afa18da7c9e,P,5,true,true,7558130896
379296,c8caf4cf-4efb-44a2-8318-ba50e689faf2,P,4,true,true,6676233632
879682,34a71927-7387-4101-9aea-4cf7ca829d44,P,1,true,true,2883811296
376698,b101d886-f773-4998-a22d-91c21fca650b,P,4,true,true,7728879600
178164,d0ea8846-056b-4f38-b884-7e1f145761d0,P,5,true,true,22387451704
424318,6781ce1d-9ca1-40ae-a036-d0cf77d4c3e5,P,6,true,true,5950744192
259307,53ef0d23-cc72-461e-aee6-8c230ff66d42,P,6,true,true,21059083528
414636,e76d0ba6-8628-487a-aca5-f81b82275055,P,3,true,true,7828701128
179428,cd227f4b-4065-4b22-a2f2-9b073796a161,P,6,true,true,8679536440
307720,5060cc2a-5619-4743-826f-f9d7b01591df,P,5,true,true,23671806696
199115,bd96790d-1a7e-41f6-81b1-910afacc313f,P,0,true,true,16465761416
654861,803c8f75-e8af-4f49-8472-7856ab7d5e23,P,1,true,true,30538417016
335955,b391c159-b6dc-41e0-9240-47ee6a9e447c,P,11,true,true,80481502448
431402,f8e2a364-27ed-4ebb-b627-9081d1597b4f,P,3,true,true,21574849696
32534,a4ac2e31-47ff-4a11-ae80-a2eab625276f,P,2,true,true,2624363536
875159,8d3fcf9d-7b01-411f-a137-19ab2d97d788,P,0,true,true,5957070840
212959,a0c1ca71-c50d-45c6-ab07-d695c8febdc2,P,2,true,true,6942544344
286907,b38bef51-330d-473a-bf43-ab67a4d4a8ba,P,11,true,true,158533752712
241797,2ecadade-4568-4558-b5bf-3971a33bf8ad,P,6,true,true,28171107976
311410,b1fb0f7a-a4f4-4687-9d65-b271ad44a010,P,5,true,true,31563786800
12770,75ca4e8d-c963-4978-b6fb-97f4b1b59c15,P,2,true,true,8208370248
338463,0f6b7112-5455-49ff-832d-31e349b5dfdd,P,3,true,true,26088394432
692230,37b9d255-89ef-4c73-999f-3b11acfcf6ce,P,5,true,true,7753004432
788398,26002995-52a5-4949-8e6c-cca1a7c6a0e0,P,4,true,true,47518420088
318509,6b2e1515-b054-422e-8052-589f76be8735,P,0,true,true,35372476960
213866,b28ad16f-a9f8-4914-87f4-18ebbb4c806d,P,2,true,true,5899673536
313622,f3d0e488-6ccc-443c-9e68-da968b9c4db1,P,1,true,true,162870392
660576,1dcc7268-a9af-44b0-90a8-dc95b075fe07,P,0,true,true,6479253912
907123,48a5d4d3-444e-4fab-9fc5-282077ea2ee8,P,0,true,true,25218875520
401248,9c126c52-9941-42d1-94d4-781f97d44677,P,7,true,true,6581452328
643361,00b05e38-519c-4600-9893-51ccc065dd2a,P,6,true,true,33714771464
289668,e47a38ad-89b2-4395-81e0-c0ee319af848,P,1,true,true,29192179064
262293,ef850e81-ac94-40fc-b439-5dbb8067f39d,P,7,true,true,5420919312
22604,61509d2d-6cd7-411f-b152-cbfb3fa436c2,P,7,true,true,13445183704
78097,1698d4f2-7979-4390-9877-b2c582d98d5f,P,12,true,true,16481159016
826840,f5feaa8c-9816-42fb-94e7-2eee475f91dc,P,0,true,true,573793888
197419,7460f626-ce80-421c-96f9-d58c8ea09d47,P,3,true,true,26806364272
382539,06ab70c1-d563-4068-820d-126a40f097a4,P,5,true,true,6675958944
368197,2237b5b6-cf53-4716-a483-6f129b7e961c,P,3,true,true,10317323776
456034,a3e76dca-7504-4a36-a595-0514a37ba4fd,P,4,true,true,1462693384
582965,65e5145b-c8b7-44a6-bd30-170400c19ea1,P,6,true,true,1801562648
154556,75c8c9fb-ef76-45df-a4dd-93d3f96f2222,P,11,true,true,118480727848
81881,b1520f99-75fe-4512-bf21-34ec53fc4c55,P,7,true,true,7079319256
830769,46f5f751-067b-414d-820a-ca15f9b47186,P,12,true,true,101801834680
329320,a94d028a-e8f0-43ea-beba-d8325e173cf9,P,6,true,true,16552909888
577944,2857c238-a2f1-4274-bad0-27e524f49203,P,0,true,true,4500388984
459531,3b5957a9-2f49-42d6-8902-df1782e809ea,P,6,true,true,3622688280
56795,064a1ee8-7f02-49a1-b127-364376578625,P,6,true,true,26378785888
595318,bb8975d8-025d-49dd-9371-cd2d9c36d74e,P,5,true,true,3057976840
938051,abe5ebd4-4781-43da-8f28-2fffae99d7cd,P,4,true,true,1062024408
751153,82ce4c54-e4ee-4c91-97b6-524f0fd31669,P,2,true,true,12216774168
337029,8de65a25-ba38-4ec5-b059-6caf74d28602,P,5,true,true,22786507392
319990,879272c6-8ad9-40c8-ad65-0afa9fddf36d,P,7,true,true,14243190832
729440,a9684f3d-2f2b-4300-b1a2-2d994cde81f5,P,6,true,true,26737733512
277233,0be3bddc-c033-4ac8-bce3-cd9f23f96a53,P,0,true,true,8133636872
633071,d2957a11-25dc-4014-ab1e-1e4e79e6b0a4,P,1,true,true,7676303104
741514,9f6362d5-99b1-4412-9ca1-64a1e9bec27c,P,1,true,true,12767421360
293592,446982f1-f043-4717-b6c5-01e200ffe779,P,11,true,true,131163172824
502884,f66c60ba-e0c8-4819-b9a8-da9a58038206,P,0,true,true,13547147816
377623,c336417a-5fb7-4b54-a29f-e18eba134456,P,10,true,true,101112829808
798125,6cff8aa0-2974-4699-9317-5968571274d2,P,7,true,true,1401306000
799447,3a7c1042-40c6-4714-9624-a9faa69923a1,P,12,true,true,68080483480
816696,5dc12185-f34a-42da-aa94-b287e40cda51,P,3,true,true,14714013232
456671,32bb82cc-3b4d-4f40-8c97-5dc506318e96,P,2,true,true,2956760600
778949,0fbd8374-0ec6-4423-a8f9-2bf070ed6274,P,3,true,true,5102554256
729708,e400c246-122b-4d19-803e-907dcfc1b375,P,4,true,true,16530981136
18846,681ce9e0-da0e-4987-8750-d8230faacdbb,P,2,true,true,37242213232
992747,8d47882b-aca7-45c5-9a3e-19fc39b2544d,P,1,true,true,29693711784
284640,8873bb79-ee5c-4668-885e-1975eb8ac812,P,4,true,true,35898068896
477496,afb45556-a324-4d51-ad06-531eedc553ac,P,0,true,true,7543267896
272716,85a36bb4-2719-44f3-995a-49c7d2f435b0,P,3,true,true,7341710896
587066,fb802e83-5120-415e-bad1-f1c14cdc5a5f,P,0,true,true,3890446096
507409,36122ce1-6a02-48fb-88ef-0299a74240e2,P,3,true,true,18936956840
73159,048a28c2-9d4e-42d4-8e97-9985fec525ea,P,3,true,true,11911926816
922823,61a2b3f4-ba9c-4146-8358-61de1f592bab,P,0,true,true,6727824104
160846,3752b4a0-af42-4fc3-bdee-329ad8f492fc,P,7,true,true,22834694632
336192,20fadefa-d953-41ee-a744-edf6c9dfb682,P,6,true,true,3139335216
78097,1698d4f2-7979-4390-9877-b2c582d98d5f,P,12,true,true,67709360664
473670,a586d3f7-0a0c-479a-9809-aebf57de373a,P,10,true,true,82366357064
314889,00771d09-4bbb-463e-a283-d2441485a00c,P,2,true,true,6717956384
990992,282b51c0-b4ba-4f76-98b3-e60a47371033,P,1,true,true,10427935240
96652,8e8f19fa-0bc1-4ab0-94ba-a6d1e30bd226,P,0,true,true,1775132600
707330,ecb7e4ba-7270-4553-8762-f8bf6f6cd9fe,P,7,true,true,7936504024
301569,00fc3ff7-079f-46a5-a0a2-3acc36923d96,P,6,true,true,19021531472
886917,24a9caaf-1e0b-4c6c-94f2-ca905d8f291b,P,0,true,true,31729259792
660971,7bb025e5-a3c0-4182-bfa5-7914dfeef3d1,P,4,true,true,12643246120
603123,e12293f1-1396-4f8b-a5cf-f56b17f7b3eb,P,5,true,true,3698972352
886444,9cee7a1d-8794-4a3c-ab10-a3e93bde79a5,P,11,true,true,80405416936
287691,bbdf18b2-7319-4630-be33-4975eaf89187,P,6,true,true,3986132616
667568,03f7e08d-0d97-4696-96bc-47434592a5e0,P,7,true,true,7008680808
567957,0df2ed82-909b-4f6c-8a09-b7d8808613f9,P,2,true,true,28135876136
552615,e6f26c53-6955-42f3-8ff0-938011e4c4c9,P,6,true,true,7087175072
289536,803a0d40-4a32-4ab9-853f-8ec0930bfb21,P,1,true,true,18167877760
828672,69a17232-cdfe-4b8e-8428-66808a2331fc,P,3,true,true,26838478112
603663,33b5a2ba-5dae-48ec-bcda-5f209b9b8323,P,1,true,true,26852617472
329209,56f70ff5-b9d9-484e-9c81-f838743010fc,P,7,true,true,5180377296
236754,537f87f2-b1a3-4b99-bcb4-04490b74f948,P,4,true,true,26955216744
66118,f3ac01aa-472e-4fc6-b8d7-4d97f120c00b,P,12,true,true,182540171944
334002,972678c8-26c7-4455-8937-eea29a41d6a6,P,5,true,true,22064779704
876040,190b559a-3a11-416f-9ca8-b105f33b170d,P,7,true,true,8104661952
130556,d185b9ff-c9a9-48d7-8892-cad8c2cb2e8d,P,6,true,true,18601430024
945921,f487265b-5918-4223-b8f8-e44470dcf892,P,12,true,true,42702570296
848723,4a655977-483d-43f4-9302-c3a9b0347176,P,0,true,true,12756182944
781741,4e2d7d0c-a212-4d1e-b9c1-0b59ca2e3bd4,P,0,true,true,4583686064
952604,9a8d68b3-0f88-476f-a6e5-8e921a91a4d0,P,4,true,true,38343927552
486045,51b3cca1-19b4-4d4f-9571-51f2c5de13e4,P,3,true,true,13030994712
805404,67003624-f07b-4f18-8f05-07a3c7e81066,P,7,true,true,56976679624
22426,1e4c5baf-a533-49bc-8f55-930fa26df65a,P,7,true,true,10622230144
9150,823844eb-055a-417a-8d5e-d34b688e16c1,P,2,true,true,8023674192
904201,a3badb3e-f419-412b-b400-fc1c3f5c71f1,P,7,true,true,11412706680
741849,f9dc61f3-58d0-4849-b5e8-609dc3b34c6e,P,4,true,true,192843008
200899,bbec1982-bca3-48df-bc77-f36827a71029,P,12,true,true,41882624216
955934,2db2127b-c902-42c8-93b1-a015cdc30978,P,5,true,true,1168661456
662254,0c7d923a-9779-48d3-b234-e01356c34b81,P,12,true,true,22416998624
239443,29c87272-c4b0-415e-80ca-05dcea65b36c,P,2,true,true,6120165352
980434,f383d170-cf1a-4b62-a93a-ec73aac0837d,P,0,true,true,31814176928
429328,b98321c4-f390-4e5a-9a2f-de5698984c31,P,2,true,true,26237974656
233666,26e96b3f-dfe9-4f16-8963-1ec0ca6b4701,P,10,true,true,35771480936
416741,83e1f7d4-afaf-4765-9270-65c068270029,P,2,true,true,725555480
362766,2dbbc4ca-0695-4f93-bd4d-3376293972f9,P,7,true,true,3221874536
938051,abe5ebd4-4781-43da-8f28-2fffae99d7cd,P,4,true,true,1727259632
265844,6d8d1aa4-12a2-4420-b24a-c78c1575768f,P,7,true,true,28129110736
364835,2698c710-3cd2-4cd8-8a19-4c6bc898cd6d,P,1,true,true,37893996856
70379,832f3cf0-0fae-4b4a-ae39-3d1779941e82,P,2,true,true,16589801208
625309,c39505e4-1ceb-45ad-9b02-e3c0b43ef272,P,11,true,true,62220610584
229326,cd107f17-5422-4f34-a3bf-a987bceaca73,P,6,true,true,14787157864
475794,5961c52a-bf9a-41c6-a69d-e5dbd1ec98f6,P,6,true,true,10035489200
85457,43a62310-d973-4175-80ad-c80ccf5bc100,P,0,true,true,7575503512
290990,fd4f1210-5aee-46fe-a2f8-1b0289054440,P,11,true,true,143400294352
156735,25e3fc0a-c163-4331-874e-06df58563bd6,P,3,true,true,7635628856
684210,72cbbd3d-6af1-4924-a3f0-c469fa2590bf,P,1,true,true,26222872056
129475,23358869-cced-479a-8790-ca1828bc7c44,P,4,true,true,2269780944
217088,10b228b6-0518-40ac-9c73-9fce7f2f77f9,P,4,true,true,11832151728
515672,276390ab-3fb9-42f9-a051-64ad5d586dac,P,3,true,true,12151141152
508016,097ea85c-d722-4e0d-a767-e8ef072a625c,P,4,true,true,16510712320
643361,00b05e38-519c-4600-9893-51ccc065dd2a,P,6,true,true,21241459064
387809,3f953881-da2a-460f-8008-da9f370aa7e6,P,1,true,true,7427849136
487188,fd106680-92dc-404d-b084-71bca8e051fb,P,5,true,true,10943946784
748183,c725b9fb-0c4e-4b22-9cd1-442228725a2c,P,5,true,true,30882255816
449017,d19be959-49d5-434c-aca7-854e6e15b87d,P,1,true,true,353996088
902610,1566d1e4-c6db-4081-941a-a1f78215a5d9,P,6,true,true,5051344640
216034,78ac6b2b-9a72-4de5-90d9-61025d3d836f,P,5,true,true,34493195840
199115,bd96790d-1a7e-41f6-81b1-910afacc313f,P,0,true,true,9734864208
244010,d82151e3-85da-46a7-a2b9-341398296b3d,P,2,true,true,29994905304
289668,e47a38ad-89b2-4395-81e0-c0ee319af848,P,1,true,true,36417573320
645056,44950ab0-db2c-4028-b5c9-bb8ddd23810d,P,7,true,true,19143222752
264314,dab43507-6764-4e2d-8d0c-871df9ed9f56,P,10,true,true,114510181656
607839,dd916ab3-62d8-4ecb-a527-419a7d77f97b,P,0,true,true,3511338448
459949,f645d7a6-7b3e-40b3-be48-00d61be8e071,P,10,true,true,81763280280
311410,b1fb0f7a-a4f4-4687-9d65-b271ad44a010,P,5,true,true,13912468256
641514,fb9e320b-d97e-412f-b01c-66b212dba862,P,7,true,true,4698572944
613770,16ddfa1e-d46b-4eba-b4e4-bee64286cdbd,P,0,true,true,16221800840
106882,4a8b3609-8342-4429-846d-5f6585aaddd1,P,12,true,true,145713563080
515496,48032995-b47d-493d-8ef6-010c323b34df,P,5,true,true,4560774904
790952,e7272a1f-79e9-408d-9c38-4583dd9e6ea9,P,2,true,true,18162357840
38817,5bbf5dd4-7b76-4538-a655-2b2f4823b7bf,P,6,true,true,9794159688
349176,a24864cb-c2f6-4b35-91a4-b0242f64e9f4,P,0,true,true,4517468488
938051,abe5ebd4-4781-43da-8f28-2fffae99d7cd,P,4,true,true,1607273032
847750,6cf20be2-073d-49f2-a76b-ddef965fdf4f,P,7,true,true,87702256
126089,3a8835c3-0b57-49c0-bcd9-aa669cd63a53,P,5,true,true,13969226432
949630,dd405274-5f18-43c2-8562-53698ad51fa6,P,1,true,true,8686384488
228497,5c45c59c-6af0-48e0-96db-707f661c22f0,P,3,true,true,6731750400
414636,e76d0ba6-8628-487a-aca5-f81b82275055,P,3,true,true,17780832776
129325,0054ed12-d8a1-4bd3-b260-5dbde8d2d783,P,4,true,true,42218477320
313155,b3e9c28d-e9b4-4ce2-a55b-8d2f21fff741,P,2,true,true,7267872840
945026,30239c92-aec9-4261-970a-28efb30c3650,P,4,true,true,15333410896
747207,6c7c9f8e-a659-4367-9578-03c6ed1bea6c,P,7,true,true,5878357040
251516,32bc6884-b634-4c87-ac98-cf2f7c545835,P,2,true,true,38253288192
587066,fb802e83-5120-415e-bad1-f1c14cdc5a5f,P,0,true,true,13266761480
729440,a9684f3d-2f2b-4300-b1a2-2d994cde81f5,P,6,true,true,24599368144
271012,ecc39827-3dfe-4aed-9c55-251b5de70ed2,P,4,true,true,32828703192
368861,684fe69b-d202-4437-a471-48e6cdaf08c6,P,5,true,true,31647375040
284640,8873bb79-ee5c-4668-885e-1975eb8ac812,P,4,true,true,29429750592
575916,04909775-d48f-494c-925f-27a94746c890,P,2,true,true,17040620984
737695,ef9c783f-6305-495b-a6bc-8c6880a0c181,P,2,true,true,2485428264
434316,a6cd823c-5830-42de-8256-cfd544cdb60a,P,1,true,true,5802140896
895178,5d60f7d3-1bb6-4dee-bcc2-59615c634763,P,0,true,true,13234638096
24453,f93b4774-6c9d-47ab-b81c-b348401bac93,P,12,true,true,104544674392
971840,0c852a4c-5420-4f46-8ceb-7338d9ed08fe,P,6,true,true,6343578896
879682,34a71927-7387-4101-9aea-4cf7ca829d44,P,1,true,true,8193073528
843080,4f4bd6d9-132b-4c40-a4d9-e90da5f1f1c7,P,12,true,true,74025858504
58715,a2393388-79b2-4988-96eb-9f8fb9ecaa0e,P,6,true,true,11002479672
788398,26002995-52a5-4949-8e6c-cca1a7c6a0e0,P,4,true,true,44793762952
367263,7935214c-156a-46bd-a99b-1e400b8a6b20,P,6,true,true,8506000576
746882,977b2f43-fe01-4a24-b1d9-2fa32077dae9,P,5,true,true,591070008
227471,8c5af92f-abec-469f-beb5-c4e7b4f05cca,P,5,true,true,15148048456
297594,fd88c760-72a2-461b-96d4-7084938a6751,P,2,true,true,24686680552
807091,bba220f1-dac8-4f72-8547-26391c179963,P,6,true,true,3768480608
415010,e11d4551-f531-480f-aff3-1eaae31e7c02,P,0,true,true,13514558416
513046,7117e74b-d631-4c09-af9f-17c5ffca89ce,P,0,true,true,28625235960
390698,ba5b0741-9eb9-47ce-bf39-d390426bdfd2,P,6,true,true,7231968360
230673,7a993082-2a11-4b08-a133-3d69811ef191,P,12,true,true,103556366264
750316,32a90e89-ee72-4d66-a202-e40bef451c80,P,6,true,true,922308160
389713,e142c3f9-189b-4f6b-83cd-27f39c2f29ed,P,6,true,true,2348925096
534154,461af5fb-0c51-4a53-810d-3d4d1fdd65ca,P,6,true,true,6876553360
486825,7fcda26c-5226-4a0e-9f4e-5410e718decd,P,6,true,true,5513949480
671131,347ec4b4-aef1-4559-b968-f12f7fcce02d,P,4,true,true,2304502808
578465,7d855b7b-5adf-4176-bc07-a83e94097468,P,5,true,true,8674437288
996332,ecf9755e-d43a-4d1a-97c3-b22c6af3da44,P,4,true,true,899434936
594574,06fff9ec-9ea4-437b-9f26-ad4a6a84cc58,P,11,true,true,2352459056
892400,fd8e3f52-6f9b-40dd-b29d-49e37f9290e1,P,4,true,true,21162321096
920243,5846c87e-91eb-4fb3-a7ba-f9eddc750afd,P,12,true,true,29432472672
997884,b8cf3abe-ac27-4cde-a6b2-80a0afd89b29,P,11,true,true,84832283664
223244,b3a70611-f095-492f-9ce9-f75d407ef54c,P,11,true,true,9927709704
492748,5df1319d-7857-4874-aad3-aa90b4def1cb,P,3,true,true,33460857576
907598,116bf8dc-35cb-4e10-b094-1c1c53ad2d8c,P,6,true,true,3236608240
793407,dabba5d0-58ff-4fa0-ae0b-918f0990ba30,P,4,true,true,2309681584
262177,3ad94541-b6fc-482b-b558-ee8752ef3b3c,P,3,true,true,11170773128
921723,35e31eef-310e-48f6-aaf6-d457823a3edf,P,11,true,true,34032815616
303033,fb875de1-5964-4654-a1cb-de5e10671ac0,P,3,true,true,5768275000
773349,9a8bafce-bf09-43b2-8a5a-b31c51787061,P,3,true,true,11006612040
885063,cce0d6b6-b83a-4927-b151-d77087ed97a6,P,2,true,true,6167516968
708099,a254f760-d45d-4ae6-b33a-3e20c2ef9671,P,2,true,true,28989644664
538505,3e1dc9c2-4581-4d06-942a-77a3c124ba3c,P,5,true,true,45885027600
32534,a4ac2e31-47ff-4a11-ae80-a2eab625276f,P,2,true,true,14161213952
524818,58122f8d-87bd-4b75-a9ee-c32695ace490,P,0,true,true,36954269880
520010,e187725b-cb83-4ecf-b658-bb65aaae1ed8,P,7,true,true,22954496608
492988,2ae9d5dd-bfc8-4334-8181-d07c163977de,P,1,true,true,6852828344
939346,1bf5b602-a06b-4c6b-b4a5-370a7130c8b5,P,3,true,true,17612934192
725828,2512e86c-8fac-4151-a06f-52cdd2f5e6ae,P,5,true,true,31601656480
947345,5a17b4bf-96bd-480d-b428-39997e2bd188,P,2,true,true,15481875048
129325,0054ed12-d8a1-4bd3-b260-5dbde8d2d783,P,4,true,true,16381544840
640404,da26aecc-e711-4b1f-9480-9fca46f32432,P,4,true,true,10197928720
303852,4d1b4831-e316-4972-a65b-8db84eb9a8da,P,11,true,true,53042143480
786977,78da192c-c824-4d1c-b01c-e25676d2bc55,P,3,true,true,7017427208
980434,f383d170-cf1a-4b62-a93a-ec73aac0837d,P,0,true,true,19331971216
868492,8241b18d-5149-4ba8-ba16-ce5fbda71711,P,5,true,true,10182766464
777681,8194548c-c287-4e65-9b14-07ada82f10c3,P,7,true,true,9238049176
662254,0c7d923a-9779-48d3-b234-e01356c34b81,P,12,true,true,43619471776
639523,82ed6240-6ac0-4f0a-9423-ce509771be4a,P,5,true,true,12703204864
334002,972678c8-26c7-4455-8937-eea29a41d6a6,P,5,true,true,2578814216
